show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,latitude,longitude
s6,TV Show,Midnight Mass,Mike Flanagan,Zach Gilford,,"September 24, 2021",2021,TV-MA,1 Season,TV Dramas,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Zach Gilford,,"September 24, 2021",2021,TV-MA,1 Season,TV Horror,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Zach Gilford,,"September 24, 2021",2021,TV-MA,1 Season,TV Mysteries,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Hamish Linklater,,"September 24, 2021",2021,TV-MA,1 Season,TV Dramas,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Hamish Linklater,,"September 24, 2021",2021,TV-MA,1 Season,TV Horror,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Hamish Linklater,,"September 24, 2021",2021,TV-MA,1 Season,TV Mysteries,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Henry Thomas,,"September 24, 2021",2021,TV-MA,1 Season,TV Dramas,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Henry Thomas,,"September 24, 2021",2021,TV-MA,1 Season,TV Horror,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Henry Thomas,,"September 24, 2021",2021,TV-MA,1 Season,TV Mysteries,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Kristin Lehman,,"September 24, 2021",2021,TV-MA,1 Season,TV Dramas,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Kristin Lehman,,"September 24, 2021",2021,TV-MA,1 Season,TV Horror,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Kristin Lehman,,"September 24, 2021",2021,TV-MA,1 Season,TV Mysteries,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Samantha Sloyan,,"September 24, 2021",2021,TV-MA,1 Season,TV Dramas,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Samantha Sloyan,,"September 24, 2021",2021,TV-MA,1 Season,TV Horror,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Samantha Sloyan,,"September 24, 2021",2021,TV-MA,1 Season,TV Mysteries,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Igby Rigney,,"September 24, 2021",2021,TV-MA,1 Season,TV Dramas,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Igby Rigney,,"September 24, 2021",2021,TV-MA,1 Season,TV Horror,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Igby Rigney,,"September 24, 2021",2021,TV-MA,1 Season,TV Mysteries,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Rahul Kohli,,"September 24, 2021",2021,TV-MA,1 Season,TV Dramas,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Rahul Kohli,,"September 24, 2021",2021,TV-MA,1 Season,TV Horror,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Rahul Kohli,,"September 24, 2021",2021,TV-MA,1 Season,TV Mysteries,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Annarah Cymone,,"September 24, 2021",2021,TV-MA,1 Season,TV Dramas,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Annarah Cymone,,"September 24, 2021",2021,TV-MA,1 Season,TV Horror,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Annarah Cymone,,"September 24, 2021",2021,TV-MA,1 Season,TV Mysteries,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Annabeth Gish,,"September 24, 2021",2021,TV-MA,1 Season,TV Dramas,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Annabeth Gish,,"September 24, 2021",2021,TV-MA,1 Season,TV Horror,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Annabeth Gish,,"September 24, 2021",2021,TV-MA,1 Season,TV Mysteries,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Alex Essoe,,"September 24, 2021",2021,TV-MA,1 Season,TV Dramas,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Alex Essoe,,"September 24, 2021",2021,TV-MA,1 Season,TV Horror,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Alex Essoe,,"September 24, 2021",2021,TV-MA,1 Season,TV Mysteries,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Rahul Abburi,,"September 24, 2021",2021,TV-MA,1 Season,TV Dramas,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Rahul Abburi,,"September 24, 2021",2021,TV-MA,1 Season,TV Horror,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Rahul Abburi,,"September 24, 2021",2021,TV-MA,1 Season,TV Mysteries,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Matt Biedel,,"September 24, 2021",2021,TV-MA,1 Season,TV Dramas,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Matt Biedel,,"September 24, 2021",2021,TV-MA,1 Season,TV Horror,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Matt Biedel,,"September 24, 2021",2021,TV-MA,1 Season,TV Mysteries,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Michael Trucco,,"September 24, 2021",2021,TV-MA,1 Season,TV Dramas,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Michael Trucco,,"September 24, 2021",2021,TV-MA,1 Season,TV Horror,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Michael Trucco,,"September 24, 2021",2021,TV-MA,1 Season,TV Mysteries,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Crystal Balint,,"September 24, 2021",2021,TV-MA,1 Season,TV Dramas,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Crystal Balint,,"September 24, 2021",2021,TV-MA,1 Season,TV Horror,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Crystal Balint,,"September 24, 2021",2021,TV-MA,1 Season,TV Mysteries,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Louis Oliver,,"September 24, 2021",2021,TV-MA,1 Season,TV Dramas,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Louis Oliver,,"September 24, 2021",2021,TV-MA,1 Season,TV Horror,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s6,TV Show,Midnight Mass,Mike Flanagan,Louis Oliver,,"September 24, 2021",2021,TV-MA,1 Season,TV Mysteries,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",,
s7,Movie,My Little Pony: A New Generation,Robert Cullen,Vanessa Hudgens,,"September 24, 2021",2021,PG,91 min,Children & Family Movies,"Equestria's divided. But a bright-eyed hero believes Earth Ponies, Pegasi and Unicorns should be pals — and, hoof to heart, she’s determined to prove it.",,
s7,Movie,My Little Pony: A New Generation,Robert Cullen,Kimiko Glenn,,"September 24, 2021",2021,PG,91 min,Children & Family Movies,"Equestria's divided. But a bright-eyed hero believes Earth Ponies, Pegasi and Unicorns should be pals — and, hoof to heart, she’s determined to prove it.",,
s7,Movie,My Little Pony: A New Generation,Robert Cullen,James Marsden,,"September 24, 2021",2021,PG,91 min,Children & Family Movies,"Equestria's divided. But a bright-eyed hero believes Earth Ponies, Pegasi and Unicorns should be pals — and, hoof to heart, she’s determined to prove it.",,
s7,Movie,My Little Pony: A New Generation,Robert Cullen,Sofia Carson,,"September 24, 2021",2021,PG,91 min,Children & Family Movies,"Equestria's divided. But a bright-eyed hero believes Earth Ponies, Pegasi and Unicorns should be pals — and, hoof to heart, she’s determined to prove it.",,
s7,Movie,My Little Pony: A New Generation,Robert Cullen,Liza Koshy,,"September 24, 2021",2021,PG,91 min,Children & Family Movies,"Equestria's divided. But a bright-eyed hero believes Earth Ponies, Pegasi and Unicorns should be pals — and, hoof to heart, she’s determined to prove it.",,
